	Ensembl ID	HGNC symbol	DBD
1676	ENSG00000215474	SKOR2	SAND
1677	ENSG00000067066	SP100	SAND
1678	ENSG00000135899	SP110	SAND
1679	ENSG00000079263	SP140	SAND
1680	ENSG00000185404	SP140L	SAND
1681	ENSG00000175467	SART1	SART-1
1682	ENSG00000241343	RPL36A	SBP
1683	ENSG00000162599	NFIA	SMAD
1684	ENSG00000147862	NFIB	SMAD
1685	ENSG00000141905	NFIC	SMAD
1686	ENSG00000008441	NFIX	SMAD
1687	ENSG00000170365	SMAD1	SMAD
1688	ENSG00000175387	SMAD2	SMAD
1689	ENSG00000166949	SMAD3	SMAD
1690	ENSG00000141646	SMAD4	SMAD
1691	ENSG00000113658	SMAD5	SMAD
1692	ENSG00000137834	SMAD6	SMAD
1693	ENSG00000101665	SMAD7	SMAD
1694	ENSG00000120693	SMAD9	SMAD
1695	ENSG00000115415	STAT1	STAT
1696	ENSG00000170581	STAT2	STAT
1697	ENSG00000168610	STAT3	STAT
1698	ENSG00000138378	STAT4	STAT
1699	ENSG00000126561	STAT5A	STAT
1700	ENSG00000173757	STAT5B	STAT
1701	ENSG00000166888	STAT6	STAT
1702	ENSG00000163508	EOMES	T-box
1703	ENSG00000174197	MGA	T-box
1704	ENSG00000164458	T	T-box
1705	ENSG00000136535	TBR1	T-box
1706	ENSG00000184058	TBX1	T-box
1707	ENSG00000167800	TBX10	T-box
1708	ENSG00000092607	TBX15	T-box
1709	ENSG00000112837	TBX18	T-box
1710	ENSG00000143178	TBX19	T-box
1711	ENSG00000121068	TBX2	T-box
1712	ENSG00000164532	TBX20	T-box
1713	ENSG00000073861	TBX21	T-box
1714	ENSG00000122145	TBX22	T-box
1715	ENSG00000135111	TBX3	T-box
1716	ENSG00000121075	TBX4	T-box
1717	ENSG00000089225	TBX5	T-box
1718	ENSG00000149922	TBX6	T-box
1719	ENSG00000112592	TBP	TBP
1720	ENSG00000028839	TBPL1	TBP
1721	ENSG00000182521	TBPL2	TBP
1722	ENSG00000189308	LIN54	TCR/CxC
1723	ENSG00000132749	TESMIN	TCR/CxC
1724	ENSG00000110244	APOA4	TEA
1725	ENSG00000187079	TEAD1	TEA
1726	ENSG00000074219	TEAD2	TEA
1727	ENSG00000007866	TEAD3	TEA
1728	ENSG00000197905	TEAD4	TEA
1729	ENSG00000131931	THAP1	THAP finger
1730	ENSG00000129028	THAP10	THAP finger
1731	ENSG00000168286	THAP11	THAP finger
1732	ENSG00000137492	THAP12	THAP finger
1733	ENSG00000173451	THAP2	THAP finger
1734	ENSG00000041988	THAP3	THAP finger
1735	ENSG00000176946	THAP4	THAP finger
1736	ENSG00000177683	THAP5	THAP finger
1737	ENSG00000174796	THAP6	THAP finger
1738	ENSG00000184436	THAP7	THAP finger
1739	ENSG00000161277	THAP8	THAP finger
1740	ENSG00000168152	THAP9	THAP finger
1741	ENSG00000275700	AATF	Unknown
1742	ENSG00000097007	ABL1	Unknown
1743	ENSG00000174429	ABRA	Unknown
1744	ENSG00000142396	AC020915.1	Unknown
1745	ENSG00000102794	ACOD1	Unknown
1746	ENSG00000133627	ACTR3B	Unknown
1747	ENSG00000106526	ACTR3C	Unknown
1748	ENSG00000151651	ADAM8	Unknown
1749	ENSG00000140470	ADAMTS17	Unknown
1750	ENSG00000145808	ADAMTS19	Unknown
1751	ENSG00000160710	ADAR	Unknown
1752	ENSG00000197177	ADGRA1	Unknown
1753	ENSG00000182885	ADGRG3	Unknown
1754	ENSG00000106624	AEBP1	Unknown
1755	ENSG00000104964	AES	Unknown
1756	ENSG00000196526	AFAP1 	Unknown
1757	ENSG00000172493	AFF1	Unknown
1758	ENSG00000144218	AFF3	Unknown
1759	ENSG00000072364	AFF4	Unknown
1760	ENSG00000204305	AGER	Unknown
1761	ENSG00000135744	AGT	Unknown
1762	ENSG00000163568	AIM2	Unknown
1763	ENSG00000142208	AKT1	Unknown
1764	ENSG00000171094	ALK	Unknown
1765	ENSG00000189046	ALKBH2	Unknown
1766	ENSG00000104899	AMH	Unknown
1767	ENSG00000176248	ANAPC2	Unknown
1768	ENSG00000148513	ANKRD30A	Unknown
1769	ENSG00000138772	ANXA3	Unknown
1770	ENSG00000196975	ANXA4	Unknown
1771	ENSG00000242802	AP5Z1	Unknown
1772	ENSG00000113108	APBB3	Unknown
1773	ENSG00000100823	APEX1	Unknown
1774	ENSG00000262156	APOBEC3A	Unknown
1775	ENSG00000179750	APOBEC3B	Unknown
1776	ENSG00000239713	APOBEC3G	Unknown
1777	ENSG00000137074	APTX	Unknown
1778	ENSG00000160007	ARHGAP35	Unknown
1779	ENSG00000116584	ARHGEF2	Unknown
1780	ENSG00000050327	ARHGEF5	Unknown
1781	ENSG00000137486	ARRB1	Unknown
1782	ENSG00000141480	ARRB2	Unknown
1783	ENSG00000138303	ASCC1	Unknown
1784	ENSG00000171681	ATF7IP	Unknown
1785	ENSG00000149311	ATM	Unknown
1786	ENSG00000175054	ATR	Unknown
1787	ENSG00000085224	ATRX	Unknown
1788	ENSG00000163635	ATXN7	Unknown
1789	ENSG00000107262	BAG1	Unknown
1790	ENSG00000175334	BANF1	Unknown
1791	ENSG00000172530	BANP	Unknown
1792	ENSG00000142867	BCL10	Unknown
1793	ENSG00000069399	BCL3	Unknown
1794	ENSG00000029363	BCLAF1	Unknown
1795	ENSG00000183337	BCOR	Unknown
1796	ENSG00000145734	BDP1	Unknown
1797	ENSG00000133169	BEX1	Unknown
1798	ENSG00000136717	BIN1	Unknown
1799	ENSG00000197299	BLM	Unknown
1800	ENSG00000117475	BLZF1	Unknown
1801	ENSG00000168283	BMI1	Unknown
1802	ENSG00000125845	BMP2	Unknown
1803	ENSG00000125378	BMP4	Unknown
1804	ENSG00000101144	BMP7	Unknown
1805	ENSG00000107779	BMPR1A	Unknown
1806	ENSG00000038219	BOD1L1	Unknown
1807	ENSG00000178096	BOLA1	Unknown
1808	ENSG00000183336	BOLA2	Unknown
1809	ENSG00000169627	BOLA2B	Unknown
1810	ENSG00000163170	BOLA3	Unknown
1811	ENSG00000162813	BPNT1	Unknown
1812	ENSG00000171634	BPTF	Unknown
1813	ENSG00000012048	BRCA1	Unknown
1814	ENSG00000141867	BRD4	Unknown
1815	ENSG00000166164	BRD7	Unknown
1816	ENSG00000112983	BRD8	Unknown
1817	ENSG00000028310	BRD9	Unknown
1818	ENSG00000185024	BRF1	Unknown
1819	ENSG00000104221	BRF2	Unknown
1820	ENSG00000174744	BRMS1	Unknown
1821	ENSG00000156983	BRPF1	Unknown
1822	ENSG00000095564	BTAF1	Unknown
1823	ENSG00000189195	BTBD8	Unknown
1824	ENSG00000159388	BTG2	Unknown
1825	ENSG00000010671	BTK	Unknown
1826	ENSG00000166167	BTRC	Unknown
1827	ENSG00000106245	BUD31	Unknown
1828	ENSG00000179008	C14orf39	Unknown
1829	ENSG00000197223	C1D	Unknown
1830	ENSG00000088854	C20orf194	Unknown
1831	ENSG00000174928	C3orf33	Unknown
1832	ENSG00000105298	CACTIN	Unknown
1833	ENSG00000183049	CAMK1D	Unknown
1834	ENSG00000070808	CAMK2A	Unknown
1835	ENSG00000103326	CAPN15	Unknown
1836	ENSG00000092529	CAPN3	Unknown
1837	ENSG00000198286	CARD11	Unknown
1838	ENSG00000141527	CARD14	Unknown
1839	ENSG00000138380	CARF	Unknown
1840	ENSG00000118412	CASP8AP2	Unknown
1841	ENSG00000121691	CAT	Unknown
1842	ENSG00000078699	CBFA2T2	Unknown
1843	ENSG00000129993	CBFA2T3	Unknown
1844	ENSG00000067955	CBFB	Unknown
1845	ENSG00000110395	CBL	Unknown
1846	ENSG00000105879	CBLL1	Unknown
1847	ENSG00000132024	CC2D1A	Unknown
1848	ENSG00000154222	CC2D1B	Unknown
1849	ENSG00000177352	CCDC71	Unknown
1850	ENSG00000129315	CCNT1	Unknown
1851	ENSG00000082258	CCNT2	Unknown
1852	ENSG00000135218	CD36	Unknown
1853	ENSG00000101017	CD40	Unknown
1854	ENSG00000102245	CD40LG	Unknown
1855	ENSG00000094804	CDC6	Unknown
1856	ENSG00000108465	CDK5RAP3	Unknown
1857	ENSG00000134058	CDK7	Unknown
1858	ENSG00000132964	CDK8	Unknown
1859	ENSG00000136807	CDK9	Unknown
1860	ENSG00000124762	CDKN1A	Unknown
1861	ENSG00000147889	CDKN2A	Unknown
1862	ENSG00000115816	CEBPZ	Unknown
1863	ENSG00000159409	CELF3	Unknown
1864	ENSG00000115163	CENPA	Unknown
1865	ENSG00000175279	CENPS	Unknown
1866	ENSG00000102901	CENPT	Unknown
1867	ENSG00000169689	CENPX	Unknown
1868	ENSG00000003402	CFLAR	Unknown
1869	ENSG00000163320	CGGBP1	Unknown
1870	ENSG00000106554	CHCHD3	Unknown
1871	ENSG00000153922	CHD1	Unknown
1872	ENSG00000124177	CHD6	Unknown
1873	ENSG00000171316	CHD7	Unknown
1874	ENSG00000177200	CHD9	Unknown
1875	ENSG00000187446	CHP1	Unknown
1876	ENSG00000104472	CHRAC1	Unknown
1877	ENSG00000213341	CHUK	Unknown
1878	ENSG00000258289	CHURC1	Unknown
1879	ENSG00000185043	CIB1	Unknown
1880	ENSG00000179583	CIITA	Unknown
1881	ENSG00000138433	CIR1	Unknown
1882	ENSG00000125931	CITED1	Unknown
1883	ENSG00000164442	CITED2	Unknown
1884	ENSG00000179862	CITED4	Unknown
1885	ENSG00000148337	CIZ1	Unknown
1886	ENSG00000120885	CLU	Unknown
1887	ENSG00000174600	CMKLR1	Unknown
1888	ENSG00000169714	CNBP	Unknown
1889	ENSG00000088038	CNOT3	Unknown
1890	ENSG00000080802	CNOT4	Unknown
1891	ENSG00000198791	CNOT7	Unknown
1892	ENSG00000155508	CNOT8	Unknown
1893	ENSG00000173163	COMMD1	Unknown
1894	ENSG00000188243	COMMD6	Unknown
1895	ENSG00000149600	COMMD7	Unknown
1896	ENSG00000166200	COPS2	Unknown
1897	ENSG00000141030	COPS3	Unknown
1898	ENSG00000138663	COPS4	Unknown
1899	ENSG00000214575	CPEB1	Unknown
1900	ENSG00000005339	CREBBP	Unknown
1901	ENSG00000143162	CREG1	Unknown
1902	ENSG00000105662	CRTC1	Unknown
1903	ENSG00000160741	CRTC2	Unknown
1904	ENSG00000140577	CRTC3	Unknown
1905	ENSG00000144655	CSRNP1	Unknown
1906	ENSG00000110925	CSRNP2	Unknown
1907	ENSG00000178662	CSRNP3	Unknown
1908	ENSG00000159692	CTBP1	Unknown
1909	ENSG00000175029	CTBP2	Unknown
1910	ENSG00000116761	CTH	Unknown
1911	ENSG00000168036	CTNNB1	Unknown
1912	ENSG00000178585	CTNNBIP1	Unknown
1913	ENSG00000055130	CUL1	Unknown
1914	ENSG00000108094	CUL2	Unknown
1915	ENSG00000036257	CUL3	Unknown
1916	ENSG00000139842	CUL4A	Unknown
1917	ENSG00000158290	CUL4B	Unknown
1918	ENSG00000166266	CUL5	Unknown
1919	ENSG00000083799	CYLD	Unknown
1920	ENSG00000138061	CYP1B1	Unknown
1921	ENSG00000170891	CYTL1	Unknown
1922	ENSG00000136848	DAB2IP	Unknown
1923	ENSG00000276644	DACH1	Unknown
1924	ENSG00000126733	DACH2	Unknown
1925	ENSG00000112977	DAP	Unknown
1926	ENSG00000204209	DAXX	Unknown
1927	ENSG00000272886	DCP1A	Unknown
1928	ENSG00000167986	DDB1	Unknown
1929	ENSG00000134574	DDB2	Unknown
1930	ENSG00000181418	DDN	Unknown
1931	ENSG00000162733	DDR2	Unknown
1932	ENSG00000198171	DDRGK1	Unknown
1933	ENSG00000215301	DDX3X	Unknown
1934	ENSG00000108654	DDX5	Unknown
1935	ENSG00000107201	DDX58	Unknown
1936	ENSG00000124795	DEK	Unknown
1937	ENSG00000024526	DEPDC1	Unknown
1938	ENSG00000035499	DEPDC1B	Unknown
1939	ENSG00000166153	DEPDC4	Unknown
1940	ENSG00000100150	DEPDC5	Unknown
1941	ENSG00000121690	DEPDC7	Unknown
1942	ENSG00000155792	DEPTOR	Unknown
1943	ENSG00000134815	DHX34	Unknown
1944	ENSG00000174953	DHX36	Unknown
1945	ENSG00000204624	DISP3	Unknown
1946	ENSG00000178028	DMAP1	Unknown
1947	ENSG00000100206	DMC1	Unknown
1948	ENSG00000269502	DMRTC1	Unknown
1949	ENSG00000138346	DNA2	Unknown
1950	ENSG00000103423	DNAJA3	Unknown
1951	ENSG00000168724	DNAJC21	Unknown
1952	ENSG00000119772	DNMT3A	Unknown
1953	ENSG00000088305	DNMT3B	Unknown
1954	ENSG00000142182	DNMT3L	Unknown
1955	ENSG00000107447	DNTT	Unknown
1956	ENSG00000133884	DPF2	Unknown
1957	ENSG00000117505	DR1	Unknown
1958	ENSG00000175550	DRAP1	Unknown
1959	ENSG00000096696	DSP	Unknown
1960	ENSG00000135144	DTX1	Unknown
1961	ENSG00000081721	DUSP12	Unknown
1962	ENSG00000107404	DVL1	Unknown
1963	ENSG00000004975	DVL2	Unknown
1964	ENSG00000161202	DVL3	Unknown
1965	ENSG00000158163	DZIP1L	Unknown
1966	ENSG00000145088	EAF2	Unknown
1967	ENSG00000158813	EDA	Unknown
1968	ENSG00000131080	EDA2R	Unknown
1969	ENSG00000107223	EDF1	Unknown
1970	ENSG00000078401	EDN1	Unknown
1971	ENSG00000074266	EED	Unknown
1972	ENSG00000135766	EGLN1	Unknown
1973	ENSG00000255302	EID1	Unknown
1974	ENSG00000176396	EID2	Unknown
1975	ENSG00000055332	EIF2AK2	Unknown
1976	ENSG00000128829	EIF2AK4	Unknown
1977	ENSG00000184110	EIF3C	Unknown
1978	ENSG00000205609	EIF3CL	Unknown
1979	ENSG00000178982	EIF3K	Unknown
1980	ENSG00000154920	EME1	Unknown
1981	ENSG00000074800	ENO1	Unknown
1982	ENSG00000100393	EP300	Unknown
1983	ENSG00000183495	EP400	Unknown
1984	ENSG00000145242	EPHA5	Unknown
1985	ENSG00000178567	EPM2AIP1	Unknown
1986	ENSG00000112851	ERBIN	Unknown
1987	ENSG00000082805	ERC1	Unknown
1988	ENSG00000163161	ERCC3	Unknown
1989	ENSG00000175595	ERCC4	Unknown
1990	ENSG00000182944	EWSR1	Unknown
1991	ENSG00000174371	EXO1	Unknown
1992	ENSG00000112685	EXOC2	Unknown
1993	ENSG00000157036	EXOG	Unknown
1994	ENSG00000108799	EZH1	Unknown
1995	ENSG00000106462	EZH2	Unknown
1996	ENSG00000131944	FAAP24	Unknown
1997	ENSG00000204677	FAM153C	Unknown
1998	ENSG00000144369	FAM171B	Unknown
1999	ENSG00000221909	FAM200A	Unknown
2000	ENSG00000198690	FAN1	Unknown
2001	ENSG00000187741	FANCA	Unknown
2002	ENSG00000144554	FANCD2	Unknown
2003	ENSG00000203780	FANK1	Unknown
2004	ENSG00000179115	FARSA	Unknown
2005	ENSG00000116120	FARSB	Unknown
2006	ENSG00000166147	FBN1	Unknown
2007	ENSG00000163013	FBXO41	Unknown
2008	ENSG00000168496	FEN1	Unknown
2009	ENSG00000151422	FER	Unknown
2010	ENSG00000102302	FGD1	Unknown
2011	ENSG00000115641	FHL2	Unknown
2012	ENSG00000196924	FLNA	Unknown
2013	ENSG00000157827	FMNL2	Unknown
2014	ENSG00000162613	FUBP1	Unknown
2015	ENSG00000107164	FUBP3	Unknown
2016	ENSG00000089280	FUS	Unknown
2017	ENSG00000157240	FZD1	Unknown
2018	ENSG00000180340	FZD2	Unknown
2019	ENSG00000174804	FZD4	Unknown
2020	ENSG00000164930	FZD6	Unknown
2021	ENSG00000104064	GABPB1	Unknown
2022	ENSG00000143458	GABPB2	Unknown
2023	ENSG00000116717	GADD45A	Unknown
2024	ENSG00000183087	GAS6	Unknown
2025	ENSG00000007237	GAS7	Unknown
2026	ENSG00000005436	GCFC2	Unknown
2027	ENSG00000178295	GEN1	Unknown
2028	ENSG00000198715	GLMP	Unknown
2029	ENSG00000173230	GOLGB1	Unknown
2030	ENSG00000116580	GON4L	Unknown
2031	ENSG00000186566	GPATCH8	Unknown
2032	ENSG00000062194	GPBP1	Unknown
2033	ENSG00000159592	GPBP1L1	Unknown
2034	ENSG00000164850	GPER1	Unknown
2035	ENSG00000163328	GPR155	Unknown
2036	ENSG00000166923	GREM1	Unknown
2037	ENSG00000113262	GRM6	Unknown
2038	ENSG00000165417	GTF2A1	Unknown
2039	ENSG00000242441	GTF2A1L	Unknown
2040	ENSG00000140307	GTF2A2	Unknown
2041	ENSG00000137947	GTF2B	Unknown
2042	ENSG00000197265	GTF2E2	Unknown
2043	ENSG00000125651	GTF2F1	Unknown
2044	ENSG00000188342	GTF2F2	Unknown
2045	ENSG00000110768	GTF2H1	Unknown
2046	ENSG00000145736	GTF2H2	Unknown
2047	ENSG00000183474	GTF2H2C	Unknown
2048	ENSG00000111358	GTF2H3	Unknown
2049	ENSG00000213780	GTF2H4	Unknown
2050	ENSG00000077235	GTF3C1	Unknown
2051	ENSG00000115207	GTF3C2	Unknown
2052	ENSG00000189060	H1F0	Unknown
2053	ENSG00000178804	H1FOO	Unknown
2054	ENSG00000184897	H1FX	Unknown
2055	ENSG00000135077	HAVCR2	Unknown
2056	ENSG00000172534	HCFC1	Unknown
2057	ENSG00000101336	HCK	Unknown
2058	ENSG00000116478	HDAC1	Unknown
2059	ENSG00000100429	HDAC10	Unknown
2060	ENSG00000196591	HDAC2	Unknown
2061	ENSG00000171720	HDAC3	Unknown
2062	ENSG00000068024	HDAC4	Unknown
2063	ENSG00000108840	HDAC5	Unknown
2064	ENSG00000094631	HDAC6	Unknown
2065	ENSG00000061273	HDAC7	Unknown
2066	ENSG00000147099	HDAC8	Unknown
2067	ENSG00000048052	HDAC9	Unknown
2068	ENSG00000130589	HELZ2	Unknown
2069	ENSG00000064393	HIPK2	Unknown
2070	ENSG00000100084	HIRA	Unknown
2071	ENSG00000124610	HIST1H1A	Unknown
2072	ENSG00000184357	HIST1H1B	Unknown
2073	ENSG00000187837	HIST1H1C	Unknown
2074	ENSG00000124575	HIST1H1D	Unknown
2075	ENSG00000168298	HIST1H1E	Unknown
2076	ENSG00000187475	HIST1H1T	Unknown
2077	ENSG00000179344	HLA-DQB1	Unknown
2078	ENSG00000232629	HLA-DQB2	Unknown
2079	ENSG00000196126	HLA-DRB1	Unknown
2080	ENSG00000196101	HLA-DRB3	Unknown
2081	ENSG00000198502	HLA-DRB5	Unknown
2082	ENSG00000071794	HLTF	Unknown
2083	ENSG00000100292	HMOX1	Unknown
2084	ENSG00000135486	HNRNPA1	Unknown
2085	ENSG00000170144	HNRNPA3	Unknown
2086	ENSG00000197451	HNRNPAB	Unknown
2087	ENSG00000275774	HNRNPCL2	Unknown
2088	ENSG00000138668	HNRNPD	Unknown
2089	ENSG00000152795	HNRNPDL	Unknown
2090	ENSG00000165119	HNRNPK	Unknown
2091	ENSG00000104824	HNRNPL	Unknown
2092	ENSG00000153187	HNRNPU	Unknown
2093	ENSG00000127483	HP1BP3	Unknown
2094	ENSG00000168453	HR	Unknown
2095	ENSG00000230989	HSBP1	Unknown
2096	ENSG00000204389	HSPA1A	Unknown
2097	ENSG00000204388	HSPA1B	Unknown
2098	ENSG00000090339	ICAM1	Unknown
2099	ENSG00000163565	IFI16	Unknown
2100	ENSG00000171855	IFNB1	Unknown
2101	ENSG00000211899	IGHM	Unknown
2102	ENSG00000104365	IKBKB	Unknown
2103	ENSG00000269335	IKBKG	Unknown
2104	ENSG00000136634	IL10	Unknown
2105	ENSG00000125538	IL1B	Unknown
2106	ENSG00000196083	IL1RAP	Unknown
2107	ENSG00000113520	IL4	Unknown
2108	ENSG00000113525	IL5	Unknown
2109	ENSG00000136244	IL6	Unknown
2110	ENSG00000203485	INF2	Unknown
2111	ENSG00000111653	ING4	Unknown
2112	ENSG00000254647	INS	Unknown
2113	ENSG00000184216	IRAK1	Unknown
2114	ENSG00000134070	IRAK2	Unknown
2115	ENSG00000090376	IRAK3	Unknown
2116	ENSG00000170604	IRF2BP1	Unknown
2117	ENSG00000078747	ITCH	Unknown
2118	ENSG00000160255	ITGB2	Unknown
2119	ENSG00000142856	ITGB3BP	Unknown
2120	ENSG00000161652	IZUMO2	Unknown
2121	ENSG00000077684	JADE1	Unknown
2122	ENSG00000096968	JAK2	Unknown
2123	ENSG00000152409	JMY	Unknown
2124	ENSG00000173801	JUP	Unknown
2125	ENSG00000139620	KANSL2	Unknown
2126	ENSG00000108773	KAT2A	Unknown
2127	ENSG00000114166	KAT2B	Unknown
2128	ENSG00000172977	KAT5	Unknown
2129	ENSG00000083168	KAT6A	Unknown
2130	ENSG00000156650	KAT6B	Unknown
2131	ENSG00000103510	KAT8	Unknown
2132	ENSG00000115041	KCNIP3	Unknown
2133	ENSG00000004487	KDM1A	Unknown
2134	ENSG00000115548	KDM3A	Unknown
2135	ENSG00000079999	KEAP1	Unknown
2136	ENSG00000122778	KIAA1549	Unknown
2137	ENSG00000130518	KIAA1683	Unknown
2138	ENSG00000165185	KIAA1958	Unknown
2139	ENSG00000157404	KIT	Unknown
2140	ENSG00000184445	KNTC1	Unknown
2141	ENSG00000133703	KRAS	Unknown
2142	ENSG00000240747	KRBOX1	Unknown
2143	ENSG00000205869	KRTAP5-1	Unknown
2144	ENSG00000254997	KRTAP5-9	Unknown
2145	ENSG00000198083	KRTAP9-9	Unknown
2146	ENSG00000155506	LARP1	Unknown
2147	ENSG00000138709	LARP1B	Unknown
2148	ENSG00000161813	LARP4	Unknown
2149	ENSG00000107929	LARP4B	Unknown
2150	ENSG00000166173	LARP6	Unknown
2151	ENSG00000174720	LARP7	Unknown
2152	ENSG00000168961	LGALS9	Unknown
2153	ENSG00000205213	LGR4	Unknown
2154	ENSG00000105486	LIG1	Unknown
2155	ENSG00000005156	LIG3	Unknown
2156	ENSG00000135363	LMO2	Unknown
2157	ENSG00000143013	LMO4	Unknown
2158	ENSG00000145012	LPP	Unknown
2159	ENSG00000162337	LRP5	Unknown
2160	ENSG00000070018	LRP6	Unknown
2161	ENSG00000157193	LRP8	Unknown
2162	ENSG00000124831	LRRFIP1	Unknown
2163	ENSG00000093167	LRRFIP2	Unknown
2164	ENSG00000105699	LSR	Unknown
2165	ENSG00000012223	LTF	Unknown
2166	ENSG00000198862	LTN1	Unknown
2167	ENSG00000163818	LZTFL1	Unknown
2168	ENSG00000099949	LZTR1	Unknown
2169	ENSG00000061337	LZTS1	Unknown
2170	ENSG00000183742	MACC1	Unknown
2171	ENSG00000127603	MACF1	Unknown
2172	ENSG00000116670	MAD2L2	Unknown
2173	ENSG00000172175	MALT1	Unknown
2174	ENSG00000161021	MAML1	Unknown
2175	ENSG00000196782	MAML3	Unknown
2176	ENSG00000137764	MAP2K5	Unknown
2177	ENSG00000130758	MAP3K10	Unknown
2178	ENSG00000073803	MAP3K13	Unknown
2179	ENSG00000135341	MAP3K7	Unknown
2180	ENSG00000100030	MAPK1	Unknown
2181	ENSG00000109339	MAPK10	Unknown
2182	ENSG00000185386	MAPK11	Unknown
2183	ENSG00000112062	MAPK14	Unknown
2184	ENSG00000102882	MAPK3	Unknown
2185	ENSG00000107643	MAPK8	Unknown
2186	ENSG00000050748	MAPK9	Unknown
2187	ENSG00000015479	MATR3	Unknown
2188	ENSG00000088888	MAVS	Unknown
2189	ENSG00000164430	MB21D1	Unknown
2190	ENSG00000012174	MBTPS2	Unknown
2191	ENSG00000112559	MDFI	Unknown
2192	ENSG00000135679	MDM2	Unknown
2193	ENSG00000198625	MDM4	Unknown
2194	ENSG00000125686	MED1	Unknown
2195	ENSG00000184634	MED12	Unknown
2196	ENSG00000108510	MED13	Unknown
2197	ENSG00000123066	MED13L	Unknown
2198	ENSG00000180182	MED14	Unknown
2199	ENSG00000099917	MED15	Unknown
2200	ENSG00000175221	MED16	Unknown
2201	ENSG00000042429	MED17	Unknown
2202	ENSG00000152944	MED21	Unknown
2203	ENSG00000112282	MED23	Unknown
2204	ENSG00000008838	MED24	Unknown
2205	ENSG00000133997	MED6	Unknown
2206	ENSG00000133895	MEN1	Unknown
2207	ENSG00000105976	MET	Unknown
2208	ENSG00000170430	MGMT	Unknown
2209	ENSG00000080561	MID2	Unknown
2210	ENSG00000141503	MINK1	Unknown
2211	ENSG00000196588	MKL1	Unknown
2212	ENSG00000186260	MKL2	Unknown
2213	ENSG00000179455	MKRN3	Unknown
2214	ENSG00000130382	MLLT1	Unknown
2215	ENSG00000078403	MLLT10	Unknown
2216	ENSG00000213190	MLLT11	Unknown
2217	ENSG00000171843	MLLT3	Unknown
2218	ENSG00000275023	MLLT6	Unknown
2219	ENSG00000169184	MN1	Unknown
2220	ENSG00000020426	MNAT1	Unknown
2221	ENSG00000103152	MPG	Unknown
2222	ENSG00000086504	MRPL28	Unknown
2223	ENSG00000148187	MRRF	Unknown
2224	ENSG00000095002	MSH2	Unknown
2225	ENSG00000113318	MSH3	Unknown
2226	ENSG00000116062	MSH6	Unknown
2227	ENSG00000005302	MSL3	Unknown
2228	ENSG00000148450	MSRB2	Unknown
2229	ENSG00000164078	MST1R	Unknown
2230	ENSG00000147649	MTDH	Unknown
2231	ENSG00000143033	MTF2	Unknown
2232	ENSG00000105887	MTPN	Unknown
2233	ENSG00000172732	MUS81	Unknown
2234	ENSG00000132382	MYBBP1A	Unknown
2235	ENSG00000214114	MYCBP	Unknown
2236	ENSG00000172936	MYD88	Unknown
2237	ENSG00000104177	MYEF2	Unknown
2238	ENSG00000141052	MYOCD	Unknown
2239	ENSG00000166886	NAB2	Unknown
2240	ENSG00000139579	NABP2	Unknown
2241	ENSG00000148411	NACC2	Unknown
2242	ENSG00000266412	NCOA4	Unknown
2243	ENSG00000124160	NCOA5	Unknown
2244	ENSG00000198646	NCOA6	Unknown
2245	ENSG00000111912	NCOA7	Unknown
2246	ENSG00000182636	NDN	Unknown
2247	ENSG00000124479	NDP	Unknown
2248	ENSG00000140398	NEIL1	Unknown
2249	ENSG00000235568	NFAM1	Unknown
2250	ENSG00000230257	NFE4	Unknown
2251	ENSG00000100906	NFKBIA	Unknown
2252	ENSG00000104825	NFKBIB	Unknown
2253	ENSG00000167604	NFKBID	Unknown
2254	ENSG00000204498	NFKBIL1	Unknown
2255	ENSG00000144802	NFKBIZ	Unknown
2256	ENSG00000170322	NFRKB	Unknown
2257	ENSG00000120837	NFYB	Unknown
2258	ENSG00000066136	NFYC	Unknown
2259	ENSG00000186416	NKRF	Unknown
2260	ENSG00000167984	NLRC3	Unknown
2261	ENSG00000091106	NLRC4	Unknown
2262	ENSG00000140853	NLRC5	Unknown
2263	ENSG00000142405	NLRP12	Unknown
2264	ENSG00000215174	NLRP2B	Unknown
2265	ENSG00000162711	NLRP3	Unknown
2266	ENSG00000243678	NME2	Unknown
2267	ENSG00000173145	NOC3L	Unknown
2268	ENSG00000184967	NOC4L	Unknown
2269	ENSG00000151014	NOCT	Unknown
2270	ENSG00000106100	NOD1	Unknown
2271	ENSG00000167207	NOD2	Unknown
2272	ENSG00000156574	NODAL	Unknown
2273	ENSG00000147140	NONO	Unknown
2274	ENSG00000111641	NOP2	Unknown
2275	ENSG00000148400	NOTCH1	Unknown
2276	ENSG00000134250	NOTCH2	Unknown
2277	ENSG00000074181	NOTCH3	Unknown
2278	ENSG00000181163	NPM1	Unknown
2279	ENSG00000169297	NR0B1	Unknown
2280	ENSG00000131910	NR0B2	Unknown
2281	ENSG00000106459	NRF1	Unknown
2282	ENSG00000157168	NRG1	Unknown
2283	ENSG00000180530	NRIP1	Unknown
2284	ENSG00000175352	NRIP3	Unknown
2285	ENSG00000123572	NRK	Unknown
2286	ENSG00000165671	NSD1	Unknown
2287	ENSG00000198400	NTRK1	Unknown
2288	ENSG00000069275	NUCKS1	Unknown
2289	ENSG00000110713	NUP98	Unknown
2290	ENSG00000114026	OGG1	Unknown
2291	ENSG00000116329	OPRD1	Unknown
2292	ENSG00000182938	OTOP3	Unknown
